TotalDisplacement 22496804
MaxDisplacement 5040
NumCells 12028
c5448 2706 3584
c904 22110 -26152
c1185 -19866 17696
c4493 -22176 56
c8065 -8382 56
c7099 26004 18704
c7542 -25674 7616
c1539 17160 22736
c5539 17952 -952
c1154 16896 6104
c11731 -25806 27776
c2681 19932 56
c5889 -19866 -952
c1371 -20790 -20104
c1077 -25410 29288
c11885 -28908 5600
c161 1980 -12544
c707 11484 12152
c1021 6930 14168
c1324 -24618 -8008
c11407 -17226 -17080
c8760 -3366 -25648
c3873 -2310 10640
c2442 3894 -1456
c7335 7722 -21616
c906 -19602 8120
c733 6930 4592
c1029 13002 17696
c10042 -21846 -26152
c2393 -21978 12152
c2654 -27984 -18088
c1031 2244 11648
c1238 3366 3584
c1202 22044 -448
c2426 -25410 -13552
c5954 -5676 -31192
c11247 16368 -23128
c1268 -20922 10136
c3407 -8118 17696
c690 -3168 -15064
c9512 15708 -448
c5555 -29106 -8008
c1035 -32340 23744
c1036 -20460 5600
c2971 -10494 -4984
c10989 17292 -8512
c3746 19932 -20104
c802 15048 -12040
c4018 -132 31808
c4100 -14784 -5488
c9758 19272 -448
c2252 -31746 -2464
c1180 15576 12656
c1041 18348 -2464
c9305 7656 9128
c2144 -29436 21224
c9114 24024 -11536
c2345 10824 -27160
c453 -2706 9128
c10898 24024 30296
c1046 -10560 2072
c6436 18480 11144
c69 8316 8624
c11391 20922 -952
c1424 23958 32816
c8563 -29832 -14560
c4085 -16764 -18592
c4926 15774 -22120
c2274 26928 -15064
c1636 14850 -29176
c1048 -21450 16184
c2593 8052 19208
c9704 28578 14168
c1049 23628 17192
c1580 6138 4592
c1050 20988 -20104
c2926 -13068 -1960
c10804 3828 19208
c1120 11880 -1960
c1051 -1518 -31696
c1232 31548 -10528
c5746 20988 18704
c1053 -13002 9128
c2221 -18744 15680
c2343 6270 -5992
c5121 -24486 1568
c236 -1716 14672
c8311 -19998 9128
c6038 9966 1064
c8146 -30030 18200
c1370 1122 -25648
c9711 -29436 -14056
c2009 -13530 -26152
c7196 -19932 -1960
c2660 -10890 -2464
c4379 -7194 25256
c6223 4950 -27160
c3061 25212 -29680
c10510 -26862 9128
c2250 -12012 -17584
c609 32736 -5488
c163 -26862 56
c1060 8250 32816
c10343 11022 -14056
c1462 594 1064
c1762 -6270 -25648
c4863 1056 -17584
c5456 6666 15176
c1065 17952 -9520
c11277 -2112 20216
c6282 -15642 -7000
c1585 24552 27272
c1569 0 31808
c1996 -26334 -4984
c6913 -23232 -5488
c7419 3102 -29176
c3044 4092 -14560
c1030 13464 -28672
c8386 26400 -19600
c5505 27852 -21112
c1605 9768 -8512
c8037 1584 20720
c1071 -11682 -27160
c11433 7722 -25648
c537 3564 -14056
c10797 20856 -4984
c1910 2112 20216
c8152 -3366 -21616
c2716 31746 25760
c4091 -4950 -29176
c8691 -9108 29792
c3515 198 -20608
c4309 2706 -25144
c7538 27588 6104
c5541 -10164 -32200
c1125 9636 -4480
c1337 8646 -20608
c5238 20856 -21112
c1074 -66 21728
c4845 -10362 19712
c8069 6996 12656
c2148 31020 -29680
c1610 10164 -4480
c4588 -26598 -21616
c4900 -18480 -1960
c7159 -4290 19712
c1261 18348 -8512
c5176 792 -22120
c6398 25872 10136
c7549 3102 -6496
c2467 19140 27272
c8391 11352 16184
c4043 15708 19712
c6019 -23694 -952
c1819 -1122 12152
c6845 -20460 23744
c181 -23298 -20608
c1786 15642 14168
c2475 15444 -16576
c3849 -25014 23240
c1085 -2310 -10024
c9518 -21054 9632
c7461 14520 16184
c2774 22968 24248
c11667 -26202 16184
c8669 5808 -14560
c7492 30492 22736
c558 11220 22232
c2878 28380 -4984
c3728 -2310 14168
c2775 -18810 -2968
c11315 -18414 25760
c1070 15840 -29680
c6351 -17622 16184
c3536 14190 4088
c11060 -13134 17696
c4828 -330 29288
c2071 -30162 -28672
c3121 -28446 24752
c5447 -28446 -20104
c1100 16566 3584
c5485 -17292 -17584
c1562 -21054 7112
c4267 -29634 -16072
c9891 -13794 -31696
c221 -2508 -16576
c3509 15048 12656
c1107 -7194 -4984
c3107 -25410 1064
c1559 22044 -23128
c4959 4884 -10528
c738 -19470 -20104
c899 14916 56
c1384 -10824 16184
c4463 -4488 -952
c4815 -19932 -7504
c11025 11616 7112
c9001 -18546 -8512
c1109 14454 11144
c1606 26004 -27160
c1115 -15774 7616
c630 -264 -19096
c5108 25740 27272
c376 -19404 -448
c3081 -28314 1568
c1119 7986 -448
c2226 -19734 -20608
c212 22836 -11032
c2513 14388 6104
c1123 4356 -12544
c2820 -13728 -3976
c2224 25278 -952
c11622 7194 32312
c53 -12408 -31192
c3631 11550 -22624
c8384 2244 -12544
c1157 29502 32312
c1608 -3564 31808
c9282 -3300 -31192
c1820 -6270 4592
c3564 19998 -20608
c7665 6600 19208
c4680 -19932 30296
c1314 19668 560
c1140 -28314 28784
c4413 -25014 -6496
c3290 -20856 24248
c1126 33000 -9016
c9989 27852 -952
c3035 33000 -24640
c4736 15576 15176
c461 -20658 21224
c1441 32208 -6496
c5950 -33330 1064
c1130 -2838 -4984
c1396 24288 12656
c9980 -12210 11144
c1106 6798 -23128
c1483 25410 -29176
c1917 10956 22736
c1136 -22374 21728
c6334 9768 16688
c1986 -23562 3584
c579 -15774 -20104
c735 1122 -8008
c1138 14190 14672
c7218 4620 -952
c5243 32736 12656
c1550 20328 -12544
c980 25608 -8512
c3698 25278 10640
c312 6798 -15568
c1187 6072 -23632
c4632 -5346 3584
c1557 -3498 -16072
c4329 6798 -4984
c1478 9438 18200
c1257 6336 14672
c5808 24420 12656
c11332 -24618 12152
c9383 4884 -18088
c2905 27984 2072
c6395 32340 29110
c7364 20922 3080
c3816 6534 -9016
c3579 17688 2576
c10500 12936 -15064
c2485 -17358 7616
c1450 11814 26264
c10184 -5082 26264
c1148 -8382 21728
c3342 -26598 -24640
c5461 17292 -952
c8394 29040 -10528
c4328 3498 -24640
c400 -1980 20216
c2552 -4752 -9520
c1150 22770 -7504
c4805 -6006 7112
c5235 8580 -18088
c2356 -20526 4592
c3138 25806 -952
c6043 29304 -24640
c7496 -10692 6104
c2995 29898 28784
c1151 28182 32816
c9798 -1122 -20104
c5710 -13662 14168
c4367 -16632 -25144
c1152 -15774 25760
c4716 -20790 -25648
c1813 14190 -15064
c1898 -17556 31304
c2474 -23694 1568
c7333 -26202 -1456
c3712 27324 -11536
c6994 23034 17696
c7064 7326 -448
c11063 10296 1568
c6604 27588 -22120
c1158 -11814 23240
c3076 30954 -448
c6806 6204 31304
c1162 19866 -952
c4460 2178 19712
c1298 -11022 9128
c6347 -26202 -20104
c237 4884 -24136
c1163 1584 8624
c9625 -29172 -28168
c2222 9768 -12544
c7123 15114 -22624
c7752 32934 3080
c7556 -21516 -13552
c105 -16236 -1960
c3596 24552 18704
c8837 -9636 8624
c7610 28116 -1960
c3202 -13134 19712
c6856 21780 -3976
c655 -25410 8624
c9316 23166 3584
c5474 -14256 560
c1174 -17226 16688
c4854 13134 -16072
c11484 16500 -952
c3324 -1188 5096
c1176 31350 -14056
c11445 -8118 23240
c3007 -14586 -28168
c1178 7788 -15064
c1729 6402 -30688
c1592 -2970 -20608
c5195 20526 26264
c7925 15114 -7504
c1132 29898 -7000
c2837 12804 56
c1564 2310 -16576
c11387 -15906 -19096
c378 -7062 11144
c11920 -26268 -10528
c246 -26994 22736
c1934 -25410 19712
c1190 13596 8624
c11514 -19602 21224
c1475 -12342 -8512
c3706 -15444 19208
c3758 -16698 -952
c5283 792 -4480
c5702 31548 -1960
c7095 2046 11144
c6057 -26796 -10024
c9230 24024 1568
c1192 21318 -14056
c8382 5742 -6496
c1235 -4950 32312
c4526 28512 -13048
c3540 12738 24248
c4527 -25476 -7504
c10747 -8382 12152
c6708 20196 2072
c1196 -18018 -9016
c1476 -22902 22736
c3780 20394 28784
c305 24552 -12544
c1577 3828 -14056
c5822 22440 19208
c6459 26928 -18088
c1089 -4620 1568
c11040 11946 -18592
c7131 13530 7616
c12027 -14058 -21112
c1197 1716 -30184
c3916 15576 30800
c6368 8646 18200
c5437 28116 -23128
c10072 -18018 7616
c6473 12078 10640
c1199 -9240 4088
c2313 -6534 -5488
c354 -5082 21728
c10038 18216 20216
c6034 -30822 16688
c4523 -8382 11144
c5953 -19602 -17080
c1210 10098 -6496
c3359 23232 -19600
c3757 19074 14168
c9591 -12210 26264
c7629 30294 -22624
c1491 26532 30296
c3089 11682 -29176
c5687 19008 -19600
c10029 16236 -30184
c1698 -23430 -15568
c6898 6798 28784
c139 19272 25256
c3778 7260 -9520
c1213 -3630 29288
c2536 -24354 -20608
c4798 -18612 -21112
c1326 5874 12152
c1433 21912 -19600
c7404 -10560 13664
c654 -396 -3976
c5378 -20988 -10024
c2318 -14454 -8512
c5196 23298 29288
c1220 -13992 23744
c10833 -10230 16688
c3450 -26136 -11536
c2092 -26400 -6496
c1225 17820 -29680
c9050 -858 -28168
c4512 3498 -28672
c5834 19668 2072
c292 11418 -16072
c1226 1254 -2968
c2105 -5742 -9016
c1022 -26136 -14056
c1227 -24816 -4480
c3575 -25410 28280
c1302 -14190 8120
c3373 -22836 18704
c2501 2376 1568
c1230 -16896 -24136
c3658 12144 -23632
c4806 -10956 13664
c11814 28644 -5992
c8874 12012 -30184
c5043 -16698 -28168
c6548 -20790 -2968
c11425 31284 -24640
c2300 -25938 1568
c2150 23430 4088
c394 -2310 -25144
c11988 -462 9128
c1233 21648 -20104
c7777 -21318 -8512
c1234 -22440 6608
c5567 20724 24248
c1980 -30162 3080
c3976 11814 -15568
c4172 -4620 30296
c1286 30756 -7504
c2777 27456 -8512
c1243 -17028 13664
c1422 7062 -32704
c1258 -30030 -24136
c2039 18084 28280
c3656 -23694 31808
c446 27918 -5488
c1342 -3366 22736
c6411 -6138 14168
c129 -16566 19712
c1260 27324 22736
c687 12540 19208
c8715 -462 -11536
c7889 -25806 -23632
c5855 26532 14672
c2067 4554 21224
c2720 27324 31808
c2532 -12210 13160
c4249 4752 -7000
c3725 -28842 -15568
c1363 1320 23744
c9624 22968 23744
c7016 29634 3080
c7203 -25608 -10024
c1272 10956 -14560
c641 17094 3584
c9331 -15378 13160
c1524 20064 11144
c9427 24552 24752
c2783 12012 -17584
c1886 -20394 26768
c1239 19272 30296
c3690 -6468 27272
c9581 29832 -22120
c6469 -4158 10136
c9670 23100 -27160
c5229 -23958 -23128
c2728 -4554 -17080
c2255 -14256 -3976
c10075 -16170 22736
c3112 -13002 -9016
c3958 -23958 6104
c748 -594 -10024
c724 24882 17696
c1278 -12606 -28168
c2347 -13728 -29680
c1279 -2574 22736
c4008 -27390 -15568
c7641 -19470 19712
c3050 30162 -19096
c1787 132 -21112
c6869 -27786 8120
c2316 7326 29288
c10336 23298 12152
c9927 1716 -22120
c1160 24948 29792
c1280 -12408 28280
c10414 -16434 12152
c1281 -7392 -22120
c647 -16170 6104
c1284 4554 -6496
c1948 26994 -5488
c5979 7260 -22120
c2735 -25674 21224
c1549 -15642 16688
c6417 6996 8120
c1287 16500 -23128
c783 -1914 -10024
c3001 4026 -25648
c7193 8844 20216
c1924 -19008 6608
c7322 -7524 -26656
c7514 19140 1568
c9268 28182 -15064
c1291 -3696 30296
c2941 29172 19712
c1552 7722 -18592
c3038 -19998 15680
c11335 23166 -14056
c8488 24882 -30184
c2013 4818 -2464
c1738 13266 32312
c501 -22242 12656
c2533 29106 22232
c3692 -11484 5600
c9585 -4950 12152
c7828 8712 31304
c3749 -21252 -27664
c2078 28380 2072
c104 5874 -23128
c1752 2508 -22120
c7896 26796 -10528
c3464 -31218 -4480
c2280 -17028 -22624
c10971 25938 -5992
c1300 -14850 13160
c2479 28380 25256
c5548 3432 -10528
c1304 -22308 23744
c1025 8448 12656
c5221 22044 -31192
c1306 -17358 7112
c8047 1188 -14560
c5254 -22638 4088
c3582 25608 -9520
c5666 15378 13160
c2286 -26466 10136
c459 15576 -11032
c1047 29766 5600
c1307 20790 21224
c10193 14454 3584
c1350 -23298 21728
c1308 27126 3080
c10927 15048 -1960
c9641 19800 -1960
c860 -16302 9128
c6377 24552 -24136
c797 30360 -14560
c4284 10494 -33208
c816 7194 29288
c1313 4950 10640
c1747 -24816 -24640
c514 29436 -7504
c9068 30492 -23632
c2548 6402 -28672
c382 5280 31808
c1013 -5742 -14056
c4416 -6336 -19600
c1755 15972 18704
c3405 -23430 15680
c5520 -11220 -15064
c7447 9174 -14056
c3733 5148 10136
c6690 -4818 28784
c401 -20394 -12040
c3859 -18876 13664
c3188 9240 12656
c56 11550 10640
c1328 16500 -29680
c3531 8448 31808
c9648 2376 15680
c882 28974 -14056
c145 -14982 1064
c5426 -30426 -15568
c1331 26796 -13048
c8676 -31482 -16576
c7247 25542 12152
c1546 -30096 5096
c3104 25476 -4480
c10302 29040 -12544
c3854 -3828 6608
c8616 28446 23240
c2856 2838 -25648
c1333 -30756 6608
c1334 13596 -22120
c8966 -8514 -28168
c3282 -15378 22232
c6696 21450 5600
c2001 -8976 -31192
c1335 -5082 25256
c9205 4422 12152
c4770 12210 26768
c7500 -29898 4088
c1027 -15114 -25648
c1868 -17952 -13048
c1687 -17820 13664
c1042 22836 12656
c3082 30492 23744
c1653 7062 15176
c5887 25344 -21112
c10577 -26136 5096
c3065 17820 -21112
c3129 6798 32816
c545 11946 18200
c1339 29436 -13048
c11280 -1518 14168
c648 -24354 -15568
c5071 4092 -21112
c1459 4092 8624
c2085 9636 -952
c4152 14586 -14056
c900 -3762 14168
c979 -13398 7616
c3984 3894 24248
c5113 -20724 10640
c3609 20856 -6496
c3511 -5280 5096
c5460 29172 20216
c1352 26994 -20608
c11690 24750 12152
c3467 30558 22232
c1355 -5940 -29680
c11769 -21516 -21112
c1358 19404 5096
c9211 16368 -30184
c3695 -16566 -8008
c1979 -15906 12152
c3329 -15840 5096
c8542 27588 -27160
c7124 29700 -27664
c1883 -5346 -13552
c2198 17688 31304
c5165 -17358 16184
c1361 -4620 2072
c3428 2574 24248
c1365 13728 10136
c5552 -1056 31808
c5807 -18678 -6496
c1631 26400 -13048
c126 15378 6608
c6244 27588 19712
c329 5742 -20104
c1372 8382 5600
c5770 -16698 -25648
c8665 15510 -8008
c8149 22374 3584
c587 15906 -6496
c1582 9636 -16576
c8072 -19206 20720
c1594 27192 -5992
c1374 24222 17696
c6765 10032 5096
c10953 1188 13664
c1730 8382 21224
c3292 -16170 -33208
c2116 27126 32816
c1354 20328 24248
c1383 10824 1568
c7375 -7194 5600
c6546 -9108 11648
c6234 -792 -24136
c1069 3762 15176
c1944 2772 -24136
c8 -2904 -4480
c1397 22968 30296
c1867 11616 -29680
c1398 30228 -33208
c3388 -6402 -7000
c1400 -28182 15680
c4870 1056 -14056
c11999 11352 2072
c10649 14850 -5992
c2845 28512 -1960
c5936 10890 -20608
c2276 -33330 23744
c1555 30360 -24640
c1405 -22044 5600
c1411 -1848 29792
c10570 -17358 22232
c656 12342 32816
c7903 10692 8624
c1412 19008 14672
c1198 25344 1064
c5166 -28644 -9520
c6390 -16962 -8512
c1413 -3630 -28168
c10533 1650 12152
c8957 -13002 -8512
c1229 20856 -1960
c62 3762 -20608
c11427 -22506 -12040
c11360 -29436 30800
c2697 24816 -28672
c1419 -27654 -22120
c4462 -33330 10136
c1426 31746 -17080
c808 26730 10640
c1440 12606 -22624
c1880 24156 -6496
c1427 24552 -17584
c5471 11352 16688
c3496 4752 -31192
c9834 9372 -23632
c9238 17820 -6496
c636 -21252 -9520
c11867 1452 16688
c5744 20394 -5488
c1430 2244 4088
c9479 -5610 -16072
c210 32472 2072
c8927 19536 29792
c7822 32406 21728
c1437 29172 -11032
c9199 15246 25760
c2993 -6798 22232
c2165 -27852 -26656
c2282 11682 -27664
c2730 24948 12656
c11441 25410 23240
c1447 24288 -29680
c2260 28248 22736
c11639 19800 -29680
c10941 -5346 -21616
c7864 29040 -25144
c1456 16500 11648
c1458 -27192 6608
c1464 -24288 27272
c9076 29568 22736
c5593 14388 -16576
c225 19338 6608
c1532 -5742 -28168
c1490 20790 4088
c777 -528 -4984
c7967 -2112 5096
c302 28380 11144
c1470 20790 14168
c9051 19404 -6496
c1676 11022 32816
c6829 28908 -1960
c2017 -24684 2072
c2184 -2508 560
c373 27588 -9520
c1153 2970 -11536
c4724 990 -28168
c1191 21516 -448
c7398 26598 4592
c2268 -12474 -6496
c3201 -2574 -33208
c627 31482 -20608
c1486 -20790 -20608
c1586 -26994 7112
c10947 -6138 19712
c1488 -33330 7112
c9971 -20526 -17080
c1766 -15906 16184
c1649 30492 12656
c4844 11484 6608
c4628 -12870 21728
c6175 6468 8624
c931 29436 -25144
c11453 20790 23240
c8530 -14982 22232
c5029 -11286 1064
c7138 -20064 -10024
c6579 -2904 -19096
c2683 -16368 4088
c3272 -11418 22736
c5984 -4026 1064
c1289 2508 -18088
c9979 32340 -23632
c1551 -29304 27272
c1492 24684 -13048
c1516 15510 -21616
c4699 -23892 -1960
c1497 23232 -26656
c10180 -11748 -21112
c4086 3630 -31696
c1554 -21780 8120
c3322 10890 1064
c1499 9306 -21616
c2776 14718 4088
c1500 21912 -25648
c1236 -18942 8624
c2849 32604 15176
c1506 -2112 -15064
c5454 -2376 -7504
c1958 18216 -14560
c701 2640 20216
c3433 -3498 9128
c1534 23562 -5992
c3227 14784 -20104
c3660 -24090 -5992
c8852 4554 -18592
c4169 -19668 -18088
c1523 7854 4592
c7735 24156 8624
c1525 -12540 6608
c3335 18282 -13048
c4120 15840 6104
c3610 -5742 4592
c608 5346 4592
c3546 -924 -23632
c3273 26796 -25144
c1560 -20196 14672
c9267 -13860 6608
c2371 -11880 -15064
c5145 -30558 -8008
c6842 5874 18200
c6060 5478 -33208
c10247 14916 6104
c5367 20922 9632
c1561 18744 56
c2854 -15180 6608
c2463 14388 13664
c3283 18810 28784
c1567 23562 7616
c1513 -16632 -19600
c4259 2772 -12544
c1570 -24750 7616
c5916 4884 -15064
c3730 -6864 -7504
c1571 17424 -23128
c9537 -17424 -24136
c4667 -3828 -21112
c1576 1254 9632
c11479 4290 -5992
c5398 -24816 -26656
c6601 -13596 19208
c7073 19734 7616
c1194 -22704 20216
c10037 17358 17696
c8248 13068 -14560
c8236 21780 17192
c7490 26400 -24640
c8684 -17820 -11536
c2155 -24882 6104
c1579 -15906 -952
c296 -22374 -17080
c198 -24024 -15064
c3032 -25278 -2464
c4622 30096 -10528
c8033 -28710 4088
c2496 7920 11648
c3572 -1188 -7000
c1587 -132 8624
c10467 12210 5600
c4271 10494 1064
c4601 -18480 23744
c6383 29964 24752
c9432 -31482 -7504
c7317 10560 -19600
c1590 462 17696
c9731 13860 -13552
c1591 -6600 15680
c4978 28446 29288
c1953 -10098 -3472
c6899 20196 13664
c1596 -13992 17192
c8726 -30360 21224
c2502 10824 20216
c11561 -24750 9128
c5486 27456 -23632
c1538 27258 15680
c3078 7260 -7000
c1681 -31482 -16072
c5214 32340 23744
c51 -29634 29288
c5832 15906 2576
c1597 23760 -7000
c2609 15642 -28168
c5049 -14388 24752
c5103 22374 -31696
c1598 25476 27776
c5934 9372 -29680
c12009 -6732 -16576
c8821 21252 -7000
c6365 31416 -22120
c946 15840 -28672
c1603 -16764 -17584
c706 -5280 -1960
c11989 -1584 8120
c10368 -2178 17696
c5077 -16896 -25144
c7337 -14784 19208
c1607 24354 -29176
c4669 26400 -29680
c1079 22440 24248
c6919 27786 4592
c10011 23496 31808
c1613 -15378 3080
c9848 -17160 -4480
c2063 12276 8120
c5906 17424 -17584
c8353 4488 5096
c1620 23760 -23632
c1627 5742 -15568
c873 23100 -11536
c3261 -726 -31696
c1638 31416 -5992
c1823 16104 -12544
c2 1848 2072
c10638 16500 30800
c1259 462 -25144
c4887 22572 -11032
c5964 -32406 6104
c1635 -30690 9632
c1402 9174 -29176
c7474 -9306 -21616
c3023 13860 9128
c1643 -22968 -7000
c503 -16434 -26152
c6010 10296 -8512
c295 -19866 -33208
c1672 32670 -15568
c3117 27258 -32704
c268 3234 11144
c4060 5610 -24640
c359 -13002 16688
c1725 28314 10640
c929 30624 5096
c10405 -24090 -16072
c7720 28248 -26656
c1648 28248 -5992
c3369 15114 6608
c6629 16500 -2464
c4713 -8514 16688
c11911 22242 7616
c8836 -12738 12656
c5798 7524 19712
c7310 17754 -11536
c4490 22638 -23128
c1657 -9834 7616
c831 -12210 16184
c3913 3168 -26152
c1658 -8976 14672
c3675 -20658 2576
c252 10890 -6496
c5122 6732 8624
c928 13266 21728
c1043 -28314 -23632
c1659 12672 10136
c2107 -3102 9128
c6989 -27918 -12040
c4772 -4488 -29680
c1624 26268 -29680
c11452 21912 -23632
c1666 -12144 56
c11741 -13926 -10024
c1758 31284 -8008
c3804 17028 11648
c142 -21912 18704
c1669 -8580 2072
c7564 -13464 27272
c1673 17622 -5992
c5349 -17556 -448
c7810 10758 -25144
c1332 0 -22120
c7177 -330 -2968
c9853 -7326 -7504
c2138 -19074 -14560
c11272 1188 8120
c3221 6666 -448
c1685 -5874 9128
c1686 -2574 3584
c122 -8976 19208
c1689 -24948 -14560
c11914 28974 -5488
c4927 20988 -28672
c1728 -13926 7616
c1690 -9174 26264
c8639 -12012 -30184
c3550 -1386 -28168
c1772 16830 6608
c5523 -33330 16688
c2152 -6864 -17080
c5825 4752 -1960
c4647 -18678 -2464
c7267 2046 2576
c5404 792 -26656
c1826 19074 32816
c1442 24684 -32200
c2935 2178 2576
c5444 11352 -20104
c1110 4026 4592
c8534 -27522 1064
c1697 -31350 -18592
c1699 -22704 14168
c1700 -594 9632
c1701 -16236 19208
c1984 -20856 -24136
c6463 16632 5096
c1702 33000 -3976
c5019 -2706 -2968
c3172 -27522 -5992
c1707 19866 4592
c4555 11946 -14056
c4359 -25608 6608
c5925 -15510 -8512
c1712 28248 -11032
c2557 13002 4592
c1714 9768 56
c10832 30690 3080
c10379 -26004 -11032
c4430 23364 19712
c1720 31614 26768
c1724 6072 9128
c249 -14784 -4480
c8344 32868 11648
c4452 10626 -28168
c1727 -23826 -15568
c6627 -9174 25256
c2711 -21846 -8512
c1542 32472 -26152
c2075 -16170 14168
c7254 14520 1568
c3893 -3696 31808
c1731 -11616 6608
c9368 -11748 29792
c2647 -2376 -24136
c11834 8448 23744
c1003 -12078 26264
c5170 26598 21224
c2770 -19272 -29680
c7444 -7062 9128
c1737 -2046 12656
c5263 -9570 13160
c4247 6996 -26656
c3142 15378 -8008
c4605 14388 11648
c4752 462 -8512
c3512 21120 -31192
c5383 4290 -25144
c815 -3762 -5992
c3739 24816 11144
c7655 -23298 9632
c3743 6204 -22120
c3744 4554 25760
c11762 7986 -32704
c3813 12012 17192
c2022 462 32816
c3745 20592 13160
c3921 2508 -4480
c7312 13134 11144
c11470 -25014 19208
c2059 2574 -29176
c3747 5478 32816
c4154 24024 7112
c3750 -8910 3080
c3753 29106 21224
c4047 -24882 32312
c3754 11022 -8008
c3759 2640 -30184
c3760 -10824 20720
c3761 29634 -28168
c3763 22242 26768
c3765 26202 -952
c6968 -22968 29792
c3766 12342 -17080
c1964 -16302 1064
c1837 -15642 32312
c7202 -10032 -12544
c3767 13134 4088
c3768 -10560 6104
c7318 -9966 1568
c3769 -66 9128
c8904 6864 22736
c3771 -1386 21224
c3772 -19734 -14560
c11994 17028 -17584
c3774 -26070 6104
c6055 -22176 -24640
c8711 -13662 8120
c8145 -12144 23744
c3777 -26070 3080
c5004 -396 17192
c3779 29436 -27160
c3783 10098 7616
c3875 -23166 16688
c11089 -1914 -25648
c9354 -30162 -1456
c261 30888 6104
c3784 -3168 -952
c5274 13398 1064
c10328 5148 -1960
c3363 -15114 -14056
c3785 -9306 -9016
c4225 2640 -31192
c5299 -27654 10640
c3786 7392 12656
c9113 13992 22232
c3886 31680 -27160
c3787 26532 30800
c11075 26334 4088
c3934 1452 -3976
c3790 5214 11144
c8967 -12474 3584
c3792 21714 -952
c3793 -25080 8120
c8693 19536 11648
c3794 27984 6104
c9281 14784 2072
c7491 31680 15680
c3796 -26202 -8512
c7013 -8250 25256
c3798 -2112 -14560
c611 9240 -24136
c3800 25872 -1960
c2492 -10164 -10528
c6674 14850 -17080
c11403 -20130 29288
c3801 -22902 -29176
c3802 27060 1568
c3805 3366 -32704
c3806 -18018 -8008
c3807 -25608 -11536
c7413 -6864 17192
c3808 -1386 56
c6404 16896 -27664
c3809 -9966 23240
c5291 -2244 8624
c3810 9900 -31192
c8569 5016 -21112
c6650 23760 8120
c3812 25476 30296
c9513 -9702 -28168
c3815 13992 28280
c6817 14718 -7504
c3817 -29766 -3472
c9782 -8250 -25648
c3819 -30954 -2968
c10364 19734 3080
c369 15048 22736
c3822 19470 6608
c3824 15312 -24640
c3827 16170 -33208
c8077 198 19712
c5972 -17754 3584
c4831 -132 560
c11630 -21714 32312
c3830 29832 -16576
c7739 7788 8120
c5650 11088 12656
c9964 17490 13160
c4612 -20724 -15064
c2953 32538 28784
c3832 20064 20216
c3835 24354 29288
c11864 22902 -5992
c4519 -4092 56
c10929 -1782 -26152
c7284 3498 -31696
c3837 9768 -31192
c3838 -17886 1568
c3840 7524 8120
c6680 -8052 -9520
c3842 -12144 -11536
c6964 -22374 -8008
