TotalDisplacement 37891230
MaxDisplacement 2905
NumCells 44811
c26006 3960 19432
c30582 -19404 -2744
c33059 54120 9856
c8872 -594 -54656
c10573 -40392 -45584
c20090 53262 -3248
c18252 -31614 43624
c18841 24486 -23912
c5268 -23628 14392
c37532 -37554 38080
c407 -3762 -20888
c10033 -50094 26488
c40423 -23562 36064
c38331 -41514 -32480
c8149 -22638 -22904
c4185 8316 -38528
c11889 8976 -38528
c22085 -12474 51184
c2983 -1188 -42560
c27334 -11286 28504
c6229 19140 -33488
c7007 38148 -51128
c5280 28842 19936
c9906 -29040 46144
c42711 6798 -16352
c20351 38544 -2744
c43765 -23232 17920
c34105 -51810 22456
c8614 -6204 58240
c2511 -37356 -32984
c32355 49368 -37016
c5284 39534 34552
c20878 -52140 27496
c19715 41448 8848
c11852 26664 -35504
c9389 38874 -18368
c5294 23496 21952
c6611 -37950 -30464
c2000 29172 6832
c6425 58476 16912
c5297 -29766 -728
c38591 -34782 784
c28561 -51414 27496
c8224 47982 45640
c6482 2838 -26936
c5201 15906 -52640
c16572 47454 -5264
c37433 -7458 -11816
c5300 37686 -16352
c43225 -40458 -11816
c13814 -34386 7840
c3426 -18942 44128
c17334 24288 2800
c22309 48510 -27440
c28773 4224 26992
c23607 -23694 784
c5304 -57354 -22904
c18072 47982 -3248
c31701 -47322 -1232
c3170 18942 -45584
c21344 -39666 12376
c5306 -55770 -58184
c34193 53526 13384
c12477 -2574 -58184
c5550 39336 -3752
c32198 -34716 -25928
c22093 -47322 -8288
c8376 54780 16912
c8494 -8580 -2744
c21187 35178 11872
c21308 -3828 -17360
c873 -2640 42112
c956 47190 43624
c33097 -43758 -51128
c7096 24948 -11816
c13897 -28248 -24920
c7457 46464 35056
c563 12342 -29456
c6341 -15840 20440
c241 5874 56224
c18888 30030 -1736
c10612 -23694 -24416
c9875 -11154 43120
c40772 -10296 22960
c15466 -53196 52696
c16144 -27522 24472
c28817 57816 -21896
c3839 22440 -17864
c31656 -3960 55216
c7353 38016 -12320
c5314 33066 3808
c15119 -26202 -39536
c3576 -36498 23464
c1503 -5610 -38024
c3450 -29568 -48608
c14446 7986 58240
c14298 -53658 -11816
c5959 -19602 -5264
c5317 -32868 6328
c4935 43758 -15344
c37435 9108 25984
c22872 -50622 13888
c3482 -12012 -35504
c17795 -16632 19936
c4149 -43626 54712
c39725 23826 -30464
c22358 -52008 54208
c5318 -34848 26992
c7028 -34452 11872
c5320 53592 -44576
c33821 23034 -23912
c30959 -27258 20440
c6668 -43428 21448
c19880 4488 -9800
c24885 4422 21952
c13767 58212 23464
c1290 47124 18424
c4985 36498 20440
c17472 54648 -51632
c5326 45276 -12824
c15606 17424 -55160
c2939 35376 5824
c953 -34254 13888
c31076 13992 4816
c28532 49368 -34496
c5333 25146 -7280
c17356 -38676 -21896
c21467 51480 -6272
c15797 -8382 45640
c35258 -20658 -22904
c31555 36102 -32480
c6645 8250 -8288
c7016 49302 -29960
c16536 -30228 51184
c8346 -10824 14392
c17367 6402 -21896
c897 32406 8344
c14553 -37950 54712
c2069 5610 -11312
c24093 132 -4256
c23582 -924 -12824
c15987 7458 -41552
c5339 25146 46144
c9045 45408 -26432
c39017 -13596 40600
c15593 -16962 35056
c357 43296 7840
c17097 47520 -57176
c908 -45408 -6776
c5343 -56034 -14840
c8496 -31416 51184
c1972 47982 41608
c12576 6006 -57680
c2533 -11088 -50624
c13074 -16302 10864
c25305 -726 -30464
c4866 38874 48160
c2197 -36498 -28448
c5353 35310 45136
c35515 -29700 29512
c2118 15048 29008
c7005 -57354 -48104
c40038 55110 -32984
c18179 29700 -33488
c5356 44814 -55664
c8485 -48906 -46592
c17969 1386 5824
c12663 -7656 -22400
c30375 -40194 -22400
c5360 -42306 -7784
c17028 3960 -12824
c13066 -3564 -45080
c29374 56364 24472
c30163 -48048 784
c6368 -11484 -15344
c6208 -35640 49168
c26418 -47586 3304
c5363 49962 29512
c27091 -13860 -15344
c3547 -12870 -24920
c8277 -9570 11872
c30347 -1386 -30464
c37589 3762 -24920
c11706 49236 -8288
c36363 18612 -42560
c26601 13464 36568
c18553 -20724 -50624
c16469 -21450 16912
c11713 -50754 -33992
c43478 34188 7840
c14021 -42174 16408
c7988 -53460 53200
c10226 34122 -37520
c27604 12276 6328
c5377 26400 -54152
c5392 6138 21952
c17897 32274 -16856
c12662 32208 -15344
c19879 55242 -32984
c28111 3894 46648
c8964 -49698 17416
c24286 40854 55216
c5403 -21054 34048
c7668 -52932 -12824
c5405 23100 5320
c3794 22902 2296
c27248 48840 11368
c44398 -43626 48664
c10254 48906 39592
c35394 -30492 -8288
c12754 33594 12880
c5409 25212 7840
c12511 49764 18424
c12321 24156 22960
c42371 -50226 -33488
c8703 45408 -2744
c17824 8448 -45080
c5837 23892 43624
c14726 -10230 33040
c12846 -3036 -4760
c5489 28644 49672
c22260 10560 -39536
c42184 -33396 -24920
c8143 36960 42112
c9909 23826 -56168
c40160 -792 17416
c24869 42636 13384
c22346 -24090 25984
c5410 49698 31024
c14543 -50358 280
c26183 -13464 24976
c13761 56562 29512
c5411 -10494 -5264
c5412 40458 -28448
c21164 14586 -6272
c21557 38544 26488
c1005 -43230 -10304
c16858 56430 -7280
c30121 -21252 31024
c26240 -41382 11872
c7439 -25014 -1232
c29063 4158 -52136
c25675 -41448 -13328
c18067 -7788 20440
c21738 -54780 48160
c11776 -48114 34552
c5425 23628 -39536
c16099 49434 35560
c6743 -40194 -36512
c41415 58278 -22904
c13496 -15774 12880
c6313 -28776 -54656
c35382 -52866 5320
c5429 18414 -10808
c43093 5280 -9800
c21562 -462 280
c29299 10560 -13832
c25200 49434 19936
c43362 56430 -13832
c9567 -13860 6832
c5712 -8184 -28952
c5498 -51942 -20888
c5937 -15972 40600
c24794 -38676 -46592
c17699 -11682 3808
c40639 42834 6328
c11173 -14784 55720
c9371 -25344 -14840
c16871 50820 -16856
c6796 14388 6328
c5438 -56298 29512
c40446 20724 14392
c31930 50688 -20384
c2746 -21582 26992
c3268 26136 42616
c5439 -10758 45136
c36846 -39468 -29960
c32888 8052 -56672
c19958 -14322 12880
c23562 -45210 -50624
c14830 43230 24976
c26853 -46728 784
c14549 -14454 280
c5207 -39072 -23912
c4906 39930 -45080
c5442 -12144 21448
c14642 27522 54208
c5663 -38214 10864
c18570 -3828 45136
c14289 35772 36568
c43275 27654 -43568
c28934 -14718 -5768
c6917 -30030 7840
c26399 -20328 -2240
c29561 -3894 -46088
c5446 -15444 -56672
c13295 -14784 -36512
c24206 26532 -43568
c5449 -36300 22456
c41366 27192 9856
c5450 -35442 -40040
c11606 -33594 -5768
c5453 -26664 4312
c8667 12804 25480
c27132 -56430 -1736
c43671 -2574 27496
c9403 26268 -22904
c7340 -23496 -9296
c35050 22704 -7784
c5455 -22704 -38024
c5466 22770 -3248
c30698 19206 43624
c10526 57354 -7280
c38864 2508 -41048
c5468 2574 47656
c524 30822 -42056
c31784 -51414 5320
c15969 56496 41608
c25838 -33924 22960
c18550 -9834 -20384
c25899 27720 10360
c28867 56496 47152
c18958 858 26488
c7361 37554 15904
c16860 -15378 -27944
c5043 -17160 -4760
c5477 -37620 49672
c31091 -21648 -21896
c10687 -8448 -40544
c8752 -33462 46144
c16763 -38280 -15344
c9459 -43824 20944
c14273 46398 -4256
c23566 -28710 -39536
c847 -29766 -19880
c5481 44022 -2240
c16958 12870 -10304
c9946 13266 -14336
c2448 53526 47656
c12929 -18414 -43064
c14241 57354 46144
c29793 10230 21448
c19995 42636 33544
c5493 53394 16408
c33516 -26400 23968
c10829 23826 -32480
c3187 -28974 52696
c7172 49170 -23408
c1650 3498 15904
c6787 -37884 -10304
c5506 -42174 -34496
c4074 49434 -10304
c5560 37488 7840
c15092 51414 -6776
c4402 -20064 -2240
c40435 32736 13888
c29411 -21120 784
c5509 18084 -11312
c34786 35904 51688
c31528 -17094 32032
c14958 -23100 -52640
c12958 31350 5824
c7696 -47256 -15848
c19508 42834 12880
c36041 -23628 54208
c316 32142 46144
c4745 43692 40600
c8594 -15840 42112
c20277 -46530 -25928
c27009 1914 -16856
c23922 -58674 -48608
c5521 57024 -31976
c23530 19206 -47096
c23696 -47190 42112
c14103 47322 -10304
c5524 34914 -3248
c20267 21648 -19376
c24048 10428 -53648
c9929 -40194 -34496
c5971 31482 -14840
c4868 -24090 -2744
c15896 -31416 -25928
c29370 57288 43120
c36143 -2640 -18368
c25155 53856 18424
c6300 -57486 9352
c34549 -42900 -51632
c16492 23496 -51128
c11119 34188 5824
c5533 13002 -18368
c7081 10230 -16856
c30754 -20394 41104
c15451 57552 -17360
c12658 6336 1288
c16796 -55770 -55160
c41382 -31548 20944
c737 18282 -14840
c21006 28842 15904
c3248 47784 -57680
c18549 57024 41608
c3398 29436 3304
c5679 -14454 -49112
c7495 -7458 11872
c22022 8910 38080
c49 1848 -17864
c5543 8778 -42056
c5771 6864 -5264
c7031 -4026 -4256
c38187 1386 -18368
c13760 -14520 17920
c13327 -30492 -15848
c6839 36960 -42560
c2634 36498 54208
c24051 -26730 3304
c5545 -29040 57736
c32865 10692 34048
c3028 24684 -13328
c17899 1452 1288
c11129 17754 -38024
c28077 -40920 31024
c6778 18810 3808
c7626 -29832 46144
c5547 40194 29008
c33502 -26994 784
c22174 38082 -224
c14308 -51744 -30968
c17895 -37818 -47600
c42213 -1848 -21896
c25127 -9900 -30464
c11830 -9438 12376
c7631 -10362 2800
c5549 -33000 10360
c12873 35310 -19376
c5465 -21846 26992
c10646 -43626 -15344
c32772 -2442 51688
c5514 37026 51184
c6335 -8514 -3752
c28693 -43164 8848
c40632 -33660 -39536
c39808 -9306 57736
c5558 -49368 41104
c5561 52338 -3752
c4038 30030 19432
c19125 47586 1288
c28996 37884 7336
c4128 -18612 -23408
c18158 37950 -12824
c25799 -52338 43120
c567 39006 -25928
c2572 32010 -39536
c24427 25212 -20888
c29359 -15444 20944
c6228 -54120 26488
c26304 18876 30016
c13209 -29700 -23912
c4931 -528 43624
c18787 42240 10864
c28282 42438 48160
c31006 51876 -26432
c1256 38280 -36512
c5573 -34122 54208
c24667 -42966 10360
c44578 33264 7840
c283 16368 49168
c11648 33462 53704
c12811 -12012 -32984
c15599 -14586 51688
c21241 7194 24976
c7552 -14058 -57680
c3821 -528 -7784
c5579 -15246 51184
c26618 58344 -39032
c5584 54318 -24920
c11869 -46860 51184
c5587 -40194 -45080
c30971 -54186 784
c5590 16170 -30968
c5591 -40062 3808
c21565 40260 2296
c20403 -40260 44632
c29296 -24552 35560
c5598 33528 -51128
c5601 -50622 31528
c22192 -58674 55720
c34298 11154 38584
c5602 47190 1288
c35495 53064 7840
c5606 44286 -42560
c24369 -34122 23464
c8350 47586 41104
c6759 -25938 7840
c6649 -29304 -54656
c23740 27654 42112
c44473 54384 -27944
c34673 11418 6832
c5609 -46464 -19376
c31619 -12540 24976
c25505 19008 -33488
c17152 8118 41104
c23801 -19602 -12320
c544 -32868 -27440
c5612 -2046 15904
c14091 -15708 -58688
c9200 30228 -42560
c24547 11814 38584
c5615 28710 29512
c17503 -30756 -27440
c7212 37092 -14840
c44198 15576 -7784
c10146 -21384 1288
c21262 46992 11872
c5621 37752 53200
c28697 -2574 -31976
c43473 -38610 44632
c34051 -10824 -29456
c5200 -5214 36064
c33492 52866 -19376
c30590 -8976 -23408
c5623 51612 6328
c7417 -8910 -42056
c25929 -33924 -7280
c5624 58212 -49112
c31331 -8844 -2240
c20891 53988 -12320
c1082 37356 17416
c35349 15378 -41552
c16515 47784 19432
c25 45012 6832
c41131 -35112 -28952
c23540 924 -23912
c5625 39138 -32480
c40528 42966 -29456
c26299 -51942 2296
c10167 43494 -25424
c5563 34848 -26936
c25990 14388 1288
c3031 -40062 1288
c2590 10296 -23408
c14918 41976 -20384
c21806 -56562 -11816
c1113 29766 -29960
c5635 32670 -42056
c13758 -21186 -728
c12264 -37158 44128
c19385 -50490 24472
c27156 50952 -5768
c5636 -2310 -43568
c981 34650 -25928
c25683 29172 26488
c29629 41448 3304
c5643 -49038 32032
c17735 1716 -37520
c5647 -7458 -49616
c436 -66 20944
c11199 3234 -31976
c5648 -30756 -36512
c18880 -54780 30520
c32349 -22506 -48608
c12796 52008 -224
c24325 18216 -31472
c41864 25014 -43568
c33698 792 -51632
c9733 36960 26488
c27374 -16962 9352
c40238 43098 32032
c5649 -8976 43120
c22544 -57816 13888
c17612 27852 -23408
c41682 -3300 -9296
c21364 -1254 -10808
c7251 19668 -50624
c8153 2112 -22904
c16414 -41316 -10808
c33974 2706 47152
c17159 -7590 -38024
c5653 41976 -24416
c1721 34782 -35000
c17997 53922 -24920
c14342 -43296 -38528
c14415 -528 -34496
c5655 -19866 26992
c861 -19932 -9800
c26765 5148 43624
c7584 13398 -29960
c5668 8118 8848
c21382 -8052 -10304
c3190 -16764 56224
c5670 48180 37576
c20566 -45474 28000
c5671 52602 -3752
c12004 -45606 -51128
c10517 -47256 784
c30657 32142 -2744
c5675 -34386 -14336
c42339 -21714 784
c32338 -47124 -28448
c6338 -47982 -55664
c5430 25806 30520
c28834 6006 -8288
c466 -18150 -3248
c2043 -50754 -19376
c15314 11880 22960
c13376 15246 45136
c30325 -29502 -19376
c11276 10032 -58688
c6785 53064 26992
c20510 12210 -10808
c43922 -35772 -45584
c14992 31482 -1736
c192 -39336 -30968
c21232 28116 28504
c15659 23100 25984
c5691 36168 2800
c24747 28182 -5264
c5692 46398 -3248
c5693 -7590 20944
c1958 -48048 51184
c24789 22308 -26432
c40506 52866 -30464
c6405 -5610 -3752
c16201 28710 51184
c29016 -7458 -17360
c25134 24618 -7280
c36874 29106 37576
c30639 -49170 8848
c5694 -23232 -11312
c12335 -27456 31024
c22941 47256 28504
c5695 -37950 -5768
c30332 6864 -36008
c21131 37224 -40040
c15340 -43494 42616
c5696 35244 35560
c42413 -33792 -33488
c26257 -46860 -28952
c41662 52074 43624
c5697 -29172 19936
c20632 -57156 8848
c482 34980 -4256
c26312 -55176 -12824
c10016 -56232 49168
c26910 -7986 -21896
c26187 -7590 -22904
c10346 -1188 -4760
c8105 22704 7336
c14431 7392 -1736
c5698 35772 -29960
c43511 25278 -27440
c32204 -2970 34552
c28404 -32076 11368
c3919 -28446 -13832
c19497 34716 -46088
c5700 36630 33040
c38991 -30690 -27944
c21577 35838 46648
c6545 25146 26992
c41347 4818 15400
c39816 38874 -3248
c5426 2904 -23408
c11072 -17094 5824
c17590 22374 26992
c5703 14520 42616
c42389 -34584 43120
c5704 -4686 280
c19839 -27126 33040
c20422 50820 42616
c4619 -22374 -17864
c5707 -56034 13384
c19213 5544 6328
c22243 46266 -3752
c13875 20262 -29960
c32709 -34056 17416
c2578 29106 -38024
c26972 28512 -11312
c6161 -16566 -41552
c44046 8184 -6272
c4151 396 -19376
c6115 27654 24976
c13292 -22374 -22904
c22123 -34584 -46088
c5711 -30360 -29960
c39742 -47322 31528
c7500 12342 -3248
c7121 26598 -18872
c147 46794 -32480
c31635 52668 34552
c5717 -48510 -18368
c23612 3234 -33488
c34864 16896 1792
c5380 -17688 -13832
c14065 -22440 14392
c5721 -25146 -45080
c28512 -37752 -57680
c5724 11088 54712
c11559 -52074 -4760
c13309 15774 -6272
c27967 -25542 -13832
c43635 -28842 21448
c32504 -528 14392
c13064 -462 -19880
c9695 -50556 29008
c19692 -13794 18424
c1367 -33198 -37016
c5727 17424 4312
c12821 -2046 12376
c43090 -34254 38080
c2430 -13794 14896
c12326 32802 -21896
c29522 -41976 -57680
c9405 31086 11368
c25906 13728 42112
c40421 12078 -41048
c6271 28974 280
c14427 26268 43624
c14770 32406 32536
c3732 31086 -14840
c4621 41778 -23408
c29787 -32076 56728
c31829 40854 -57680
c12900 -35640 -13328
c22529 54846 -7280
c10295 -10032 20944
c7409 -38808 -10304
c6290 57816 -52136
c5738 41052 34048
c9657 -29634 -44072
c1220 19998 44128
c3351 29238 -21896
c28852 28710 -30464
c7783 -9636 46144
c7454 38280 48160
c6706 -6138 -1736
c1036 9240 32032
c6408 46992 38080
c29487 2508 31528
c8535 18216 46144
c5741 36498 -38024
c9966 52206 -7280
c44190 -21054 -57176
c24604 -18018 -26432
c37058 -1122 -41048
c2158 -56166 44128
c5742 -22176 -23912
c15059 -51876 -29960
c22206 40656 -40544
c9322 -14388 16408
c6176 53064 -12320
c12431 12474 -32480
c5743 6864 -14336
c15513 -1122 -33488
c30215 12738 -9296
c11413 24552 -44072
c21857 -16764 39592
c4502 -330 36064
c23241 33264 -10304
c5751 -21186 -49616
c41406 -41514 -41552
c5065 -33792 18424
c5753 53196 11368
c5581 -9570 -42560
c18765 -25476 3808
c43870 -5478 -11816
c5755 47256 29008
c41809 25476 -1736
c19098 23364 -39536
c5421 9174 -14336
c5756 18150 2800
c11576 13068 37576
c5757 34980 -19880
c27714 -7326 -3752
c10114 -32868 -13328
c27215 54186 46144
c41101 -58674 -25928
c5761 -40986 19432
c38894 55176 7840
c990 44484 25984
c17570 1518 56224
c6637 -31416 53704
c11301 -29106 280
c27954 6468 -7784
c9228 -15180 -48104
c5764 17490 45136
c5765 -54120 17920
c40013 -43626 41608
c25226 -40260 54208
c30699 -13200 20944
c5769 -5940 -37016
c3114 -43560 51688
c6973 -35376 -11816
c17008 -6138 19432
c32187 29832 -39032
c5774 51942 -25928
c30223 -24288 -50120
c5777 35310 18928
c5123 31680 -18872
c8954 -15576 49168
c5778 38874 -43064
c11454 3960 16912
c2456 25410 -30968
c26834 -10428 -28952
c5783 32076 8848
c7890 -24222 42616
c9399 12144 33544
c19235 22968 15400
c23339 43362 -42560
c38766 12540 -53648
c5965 24354 -47096
c22638 -858 -13832
c1568 46266 -5264
c24745 -7326 -49112
c5752 36696 26488
c5785 45936 -12320
c31306 37620 16408
c12660 47718 30016
c5786 -9702 784
c5787 2310 2296
c27986 -21120 -21896
c6894 21120 -9800
c5788 29634 -728
c28829 -34188 1288
c3918 -6600 -31472
c16231 12210 23464
c16995 17490 -9800
c22276 56430 4312
c2562 28512 38080
c22725 -33594 -16352
c1415 40656 -11816
c7607 6930 -10808
c793 31020 44128
c20302 -39600 33040
c6636 54978 -29456
c16972 40392 -9296
c2086 2970 38080
c5802 -35772 -33488
c39304 12408 42112
c38249 -54648 9352
c23316 -26202 52192
c5804 21648 44632
c8260 29502 280
c26961 40854 11872
c4056 32472 -19880
c11365 54648 -35504
c38106 37092 -42560
c16567 8052 -26936
c17508 19602 -45080
c5613 57816 8848
c5809 -22242 32536
c5516 44880 -26936
c946 26862 52192
c17474 55506 -10808
c5816 -42768 52192
c41677 9834 -16352
c7011 -9570 -18872
c23938 31152 14896
c2135 20988 -47600
c21235 -39336 -3248
c878 54384 -9296
c28378 -37290 -224
c5820 -17886 10360
c11380 53328 21952
c34504 57750 -46088
c6552 41514 15904
c32336 27720 -22904
c22429 -51282 39592
c44160 -13794 29008
c34286 -55572 -57176
c5821 37092 8848
c20473 18546 -21896
c5823 3102 3808
c42985 -15840 44632
c5824 1518 -18368
c17392 -11022 -36008
c8670 -49170 25480
c14170 32142 41608
c23212 -52074 -39032
c3573 22176 -24416
c37602 -51150 -21896
c17909 -51216 44632
c6449 -6402 36568
c5688 36828 -58688
c27437 -44154 -40544
c4563 37422 21448
c11482 -1584 -23408
c32870 -4620 29008
c19719 990 48160
c39289 -33000 -14840
c7185 -8844 12376
c5838 -51810 42112
c5839 -10296 -27944
c250 -45870 -53648
c411 20922 2800
c25734 -44286 48664
c6032 -25806 -5768
c13585 594 -13328
c22332 -5808 -56672
c6403 30492 20440
c8096 -47652 48160
c6683 -9636 20440
c18810 -42174 13888
c5840 -5214 -13328
c37048 -50358 -22400
c27304 -47652 -21392
c8183 -55176 54712
c5118 9306 -24920
c25738 -46398 -41048
c4719 37290 50176
c5844 -53460 4816
c42437 -14190 -58184
c25392 42702 41104
c5851 21516 -19880
c474 -10362 35560
c16566 32802 -15848
c5854 46002 21448
c29717 27192 28504
c14185 -28908 -23912
c41158 31548 -10808
c30256 30492 -18368
c5857 -858 35056
c28202 -22836 45136
c756 20724 -25928
c14318 -13134 -18368
c5859 9702 -19880
c5861 -16566 1792
c5701 -11616 55720
c5862 -55374 43624
c23487 27192 22960
c5863 13926 -11312
c42102 -53394 37072
c14134 -21120 -26936
c31535 32340 -39032
c11866 -15774 29008
c18517 -37290 -18368
c4226 -58278 32536
c19232 -10164 27496
c1625 -42438 -40040
c43894 -49500 -47600
c5672 -38940 -10304
c36594 -43626 10360
c25062 -21054 -45080
c41250 2376 -41552
c2843 -9768 -17864
c21337 19998 -37016
c24994 -15642 -6272
c30187 -56826 -17864
c28628 -8580 38584
c2986 -57090 -13832
c26990 -8976 40600
c12870 57684 49672
c5869 24354 24976
c8306 17094 30016
c30906 58608 -32480
c3249 19008 10864
c22921 -5676 -23912
c30704 -20064 22960
c28832 27720 -20384
c7440 17226 -728
c16807 10560 -20888
c18807 -44550 -13832
c4015 -3828 -18872
c37520 42702 31024
c7456 -14850 2296
c805 -26004 16408
c14706 -18018 24472
c5874 25872 9856
c27432 -28908 -48608
c11660 -2112 34048
c6206 -198 15904
c19251 -19272 -47096
c12795 -17490 21952
c20001 -46134 43120
c5884 -55242 -27944
c12935 -11220 -27944
c5286 23232 -11816
c5886 52206 -32480
c5890 -22704 18424
c17842 -660 -38528
c22059 35244 -18872
c13699 -12210 -51128
c20402 -41184 -6776
c23128 -44484 -21896
c3954 -29040 -57176
c12393 -4554 47656
c40010 -33660 -31472
c3825 9702 -28952
c6429 53856 51184
c5893 33462 -31976
c4541 36630 -44576
c9766 -44484 -43568
c37666 22704 6328
c37138 -17754 -33992
c17424 37092 -23408
c5896 -15312 -8792
c12100 38610 20944
c43666 56958 34048
c18357 -9306 28000
c32674 -22044 -10808
c5899 -12804 54712
c17882 7194 -8288
c5901 41844 44128
c5902 -33594 48664
c11829 -57222 -55664
c13039 27918 -41552
c6888 1386 23464
c5905 -3498 -4760
c16784 53724 -41048
c14627 2706 17920
c35569 -24882 53704
c5910 -27390 -24416
c1194 -2772 -6776
c22830 29700 47152
c6210 6138 -728
c12241 -24090 20440
c24823 5544 -26432
c39353 56100 38584
c10701 -19338 21952
c5911 -47520 16912
c5913 50886 -1736
c24832 9768 -46592
c5914 -30822 784
c10052 8844 1288
c23157 -35574 -14336
c12337 34320 -47600
c4456 -29040 28504
c6935 -2244 19936
c9775 2970 23464
c23694 12540 -11816
c242 3696 14392
c7691 18348 -14336
c25493 -16566 18424
c5231 1980 -15848
c35396 66 -27944
c34351 48840 1792
c18369 54648 43120
c1994 -12936 24976
c5931 43824 40096
c23013 40788 33544
c24812 32076 -28952
c3644 24090 51184
c5932 12276 1288
c25049 39930 -48608
c28463 4884 -30968
c5966 -51546 13384
c13337 -18942 -8288
c17823 17358 -3248
c7259 -23496 -11312
c7571 -12870 -42056
c27502 26400 45640
c41745 -49830 -52136
c13438 -46992 32536
c42115 39930 -2240
c40143 18018 -29456
c8079 39600 -35504
c5949 31680 26488
c23889 -54912 46144
c22086 -48444 29008
c8328 39072 -5264
c17762 -35310 43624
c276 37686 -45080
c6119 50556 43120
c5958 11220 -12320
c12560 -5610 6328
c20725 47190 -23408
c6782 14718 -3248
c9214 -55770 -29456
c2978 50688 11368
c7332 -20526 -16352
c10029 -12144 -26432
c24519 9306 -45080
c5961 57420 21448
c33099 56298 44632
c5568 37554 -7280
c5962 -26268 25480
c6382 24090 -43568
c5969 29040 -1232
c27873 -57222 280
c6037 53922 -7280
c24018 3168 -36512
c26213 37620 -17360
