TotalDisplacement 59859341
MaxDisplacement 3564
NumCells 51382
c23585 59862 41888
c31160 23232 50960
c10190 -47718 -57904
c41449 28314 55496
c40487 -4092 35336
c28229 49104 23744
c5117 41712 -19096
c13974 -5544 7616
c2394 42174 -34216
c8034 -39930 -19096
c16683 -22572 -14056
c24826 -3960 -17584
c2015 7854 -54376
c810 51282 13160
c12159 9174 -6496
c49095 34452 -448
c40090 -37686 -44296
c3700 -58344 32312
c10720 18348 -28672
c15158 53130 1568
c10236 -24750 -25144
c9451 -48444 -40264
c39512 -25938 -2968
c525 20658 18200
c1678 -32538 -33712
c29078 -55110 2576
c6100 44220 56
c42414 15246 24752
c11815 26796 -11536
c10200 6534 -10528
c16518 -8514 -37744
c24099 19272 -51856
c29969 -48906 56
c13152 6864 39368
c488 55638 -39256
c44191 4290 -8512
c35275 -7986 -3472
c22492 37224 -34216
c787 49500 -41776
c28029 -56628 -448
c36391 -39930 -27664
c786 11880 47432
c29956 -46728 -47824
c4504 -2772 58520
c13301 -5940 20216
c37408 -2178 -10528
c2219 330 -4984
c25076 32406 46928
c44032 56694 -39256
c29278 -57288 19208
c19617 -46596 45416
c14619 -12276 -8008
c27510 -32670 -2464
c837 25278 -14560
c13839 -1122 31304
c5985 -23562 38864
c29293 -44550 -15064
c12676 -25872 13664
c9810 -1122 27272
c6090 -29370 -58912
c23428 -33792 -19600
c6671 -858 49952
c26820 54846 46928
c479 15708 -21112
c17539 57222 -32200
c2359 -35112 -2968
c15072 -44154 -2464
c22953 13860 51464
c43024 44286 -2464
c11723 8316 38360
c26607 51414 -3976
c14470 50226 -13048
c39213 -61248 -11032
c29141 -47586 -42280
c7274 -17952 -3976
c46725 59598 38360
c1715 -14454 8120
c2707 55374 -3472
c46898 26928 -39256
c14502 16302 28280
c175 21648 19208
c18309 17226 2072
c16100 -44352 15176
c328 -1320 -54880
c29344 -16038 53984
c11094 5544 -27664
c47895 40392 57008
c213 18084 -26152
c3834 -13728 -1960
c6437 30426 26264
c40279 -51018 -37240
c16268 16962 -53368
c27247 34056 37352
c536 -28182 -18088
c286 -30162 23744
c391 -15246 -7504
c9118 -1320 -39760
c30972 27390 -1960
c5352 3498 -7504
c21519 -59202 -53368
c5867 -48180 -39256
c22895 -27324 36344
c1394 27126 -13552
c46352 -44154 44912
c35298 -62172 -57400
c12156 60324 -38752
c6784 -34782 48440
c5750 19338 26264
c25997 -38808 59024
c3994 14454 -38752
c2064 53064 11648
c31564 -17160 12152
c7148 7128 -40768
c5611 -27456 50960
c4728 264 -40768
c23715 -16962 19712
c4678 8382 -5488
c32677 -13266 -35728
c11103 -16632 -19600
c3616 -17556 2072
c4582 -23298 44408
c34653 24552 3080
c21433 19272 -9016
c11437 23034 -40264
c621 5214 42392
c28982 21714 53480
c42636 32010 42896
c37079 36828 49448
c31051 6864 19712
c3278 9570 -448
c50874 3894 -24136
c43184 6600 -45808
c30822 10362 7616
c8984 47982 7112
c4409 -330 -49336
c5597 34452 -31696
c7541 -6204 -15064
c7074 10164 22736
c50870 -40854 -7504
c12082 -53328 7616
c25332 -7326 -15568
c39066 52602 -5992
c9010 -1518 16688
c916 28644 -13048
c46170 -13860 -47824
c16052 -46596 23744
c27539 14256 10640
c36156 -33462 -11032
c30688 -52008 1568
c4092 6930 29792
c27094 15708 13160
c3471 54384 3584
c16389 -49302 6104
c2142 -14388 -36232
c13883 -33264 22736
c5275 60126 -60424
c49437 20922 48440
c37280 20724 -29680
c3823 -23034 18200
c20332 15444 -61936
c48079 -26400 -51352
c38579 40722 41384
c37021 29700 -8512
c11664 -29172 -15568
c3232 56694 16688
c24104 -44550 38864
c34367 -13068 -4480
c12313 5742 -29680
c769 41316 26768
c43851 18480 31808
c5330 3102 18200
c29147 14718 13664
c10350 -41646 -48328
c462 -15840 -38752
c2625 -41118 29792
c8387 -16698 -37744
c18728 -57948 7112
c632 -31020 -53368
c18650 -3564 -952
c23818 -7062 43400
c779 30228 5096
c4787 4356 1568
c50922 13530 -11032
c9525 -44880 30296
c1831 -26400 -4480
c32020 9702 -32704
c29084 15378 14672
c12847 -52734 36848
c6534 -4290 26768
c25876 9504 39368
c10627 -62172 16688
c452 -36960 7112
c47604 3564 -38752
c9216 -5082 22232
c24274 56958 6608
c7160 -24882 -26152
c16769 -41382 -22120
c50682 -3762 23744
c41423 -11748 -44296
c2297 29304 35840
c26085 -2310 -20608
c41081 51810 60032
c37371 13464 28784
c2305 12870 -51856
c46831 45078 36344
c19411 23628 -27664
c3060 -1188 -55384
c574 -5676 -21112
c46330 -43956 -12544
c4317 18150 57512
c15159 16170 44912
c10383 56430 -26152
c3830 16434 39872
c31766 -56298 6104
c18185 -45804 -28168
c5342 33792 49448
c1704 59070 -3976
c40702 -39270 29288
c6929 6534 -24136
c23136 -1386 -46312
c10763 16236 47936
c1322 6930 19208
c15176 25014 35840
c32540 33660 -60928
c14908 50754 56504
c46782 11550 29792
c11789 6138 -30184
c3108 -38148 38360
c3612 924 44408
c41424 -21582 30296
c3003 35706 -2968
c2258 -12606 560
c21825 46662 1568
c11331 26928 -58408
c10924 -33990 37856
c2935 23034 -61936
c28587 10494 26264
c2928 -20922 -32704
c9720 -22176 56
c12485 -28776 -28168
c3599 15444 -52864
c48833 42834 42896
c2542 -33528 -51856
c2441 -8316 24752
c19974 -38544 8624
c8604 22176 34328
c5629 13332 -37240
c22838 48708 -5488
c33673 -51150 36344
c10822 53394 -43288
c41948 45012 17192
c10933 -5346 11144
c43138 -31218 -53872
c3327 -26334 -3472
c31029 -47058 25760
c17981 -31680 59528
c3775 50094 -48328
c46904 29238 -8008
c447 29238 13664
c3427 -5214 19712
c48638 -32538 -35728
c4754 -30426 -35728
c1024 18216 56000
c3409 -20526 -28168
c19908 53526 -3976
c10456 7392 -31696
c30578 35310 9128
c115 -39138 25256
c1599 -18348 21728
c18710 38214 4592
c34357 -24354 14168
c9410 14058 7616
c17176 -48972 20216
c13075 -1254 -10528
c1824 39732 13160
c15242 -27918 -8512
c19708 -45606 -55384
c5894 7326 -55384
c12547 -8712 -13552
c38 42570 44408
c439 -33264 -7000
c14024 54516 41888
c24346 -40392 34832
c1168 -57156 -40264
c12218 -26796 28784
c29531 4752 27776
c8554 -14454 -42280
c51041 -19140 -52864
c7358 30822 31304
c26875 -7062 48944
c12340 36498 -2464
c48230 -1716 -50848
c2207 52800 -952
c20885 -8580 1064
c13364 -49170 46928
c1119 -15972 9128
c40354 -40392 -2968
c26968 5544 -43792
c1880 7392 44408
c2974 -9768 -10528
c22381 -25608 -41272
c1055 -28710 8120
c427 -3828 58520
c2370 -49500 19712
c17963 22176 -10024
c10999 54714 44912
c13180 -13992 17192
c13044 5808 4592
c28320 -32076 -41776
c2911 2640 4088
c8627 -44022 2072
c429 17556 32312
c47190 -19932 7112
c35963 -4752 -36232
c11033 -25278 -13552
c5972 19074 -13048
c50634 5544 49448
c10296 9108 6608
c6686 -5148 49448
c20664 55506 29288
c20669 50094 52976
c25750 -20130 -34216
c3055 18678 -29176
c8713 29436 22736
c49467 -29304 -25648
c2387 -25542 -46312
c14094 -50094 -36736
c2882 53724 -52864
c16627 40656 52976
c30507 -13002 -2464
c9785 -4026 -3976
c15118 12606 -2968
c2464 29634 44912
c4593 -40062 -18592
c7217 54450 6608
c10991 -46332 -3472
c25778 -34650 3080
c41326 26070 -7000
c8944 6864 35336
c424 -27258 4592
c6260 6402 7112
c444 48774 28280
c14817 -17952 -13048
c29392 -20394 -40768
c36121 22242 -26152
c1558 50226 30296
c17688 30294 56504
c26112 -27522 18200
c5871 -17754 59528
c26025 42702 45416
c422 -27786 56504
c44084 -3168 21728
c7025 -11352 -11536
c38571 41778 27776
c16398 3696 12656
c7581 -1650 40376
c2342 22374 -26656
c6004 14322 -28672
c20816 -55044 22736
c12015 14322 -53368
c13121 -8382 -35224
c3018 49236 -23632
c26002 2772 4592
c11596 -3762 -16576
c6113 2178 14672
c38214 -35244 -2464
c419 23826 -13552
c4222 45342 12152
c1787 11814 -15064
c30706 -36894 33320
c3237 55374 -44296
c8417 -50226 6104
c16897 9702 49952
c10611 -24354 6608
c24599 39138 41384
c262 -23496 -30688
c3070 -25476 -448
c40595 30030 -6496
c24610 -44484 12152
c10375 -20856 -24640
c6145 -9438 -19096
c7878 -33462 -952
c556 24156 -38248
c44666 11682 -38752
c35763 -15906 -22120
c33579 -27786 35336
c12444 -59466 37856
c26779 43230 2072
c2967 26928 14672
c23108 -14784 2072
c5658 -15510 56
c14856 59730 28280
c8503 45276 -3976
c12277 36234 33824
c33459 -9306 6608
c16570 5214 19208
c29744 -32208 60032
c14512 10956 18200
c5295 -55308 -448
c45462 55902 -13048
c31398 -8382 18200
c15834 31746 -43792
c5976 2772 26264
c23182 -35376 -16072
c410 9834 -17080
c2330 58938 -37240
c16036 61380 39368
c6274 30888 -40264
c48791 7590 -20104
c48467 -9174 -7000
c11493 -55374 -16072
c15774 -61248 -47824
c47418 48972 53984
c27716 -24222 -25648
c11345 29304 45416
c6002 46530 -21616
c38897 34254 22232
c263 -14058 44912
c3541 -28248 13160
c1743 -594 -47320
c3620 31944 -24640
c22421 -7194 -60424
c14113 28050 18704
c660 45210 -34720
c13849 22704 7112
c48905 50688 59024
c46741 19800 22232
c18538 -31284 1064
c5127 11286 19208
c888 -18876 26768
c42254 -18744 -43792
c11693 3102 -2968
c27872 4818 13664
c14294 -6864 -13552
c2403 -6138 33320
c45932 -10164 47432
c14811 56760 35840
c30679 12012 30800
c2599 -13200 34328
c41259 37752 47432
c2839 5478 -14056
c1543 9900 -43288
c16342 34716 58520
c8900 -14718 41888
c2454 59334 29288
c14941 -17094 19712
c9043 -25938 1064
c10775 -42306 30800
c38469 -2112 -9520
c6900 -38610 43400
c8326 17688 -39760
c7986 -12540 25256
c852 26862 -61936
c44177 -21318 -18088
c20551 -34848 22232
c49952 21054 -54376
c35503 5214 54992
c3962 57618 -35728
c7488 61116 -16072
c8448 -49236 -448
c29462 -58476 -27160
c2500 -24882 -3472
c5829 -2046 -42784
c1303 5148 -37240
c4381 -26862 46424
c11910 -10098 -38752
c7103 32208 21728
c9560 -29568 -25144
c15696 -60720 -17584
c16794 16566 -4480
c9264 18084 -22120
c39823 39204 7616
c1996 14916 -5488
c50751 -39930 -448
c47361 -32802 -52360
c39236 6336 -31696
c820 10890 24752
c1951 39006 -31696
c2858 51744 -43288
c39780 -16632 -48328
c27663 -57156 22736
c33289 53394 -36736
c12166 -330 25760
c22249 17358 -448
c160 -27522 -20608
c8520 45540 9128
c32714 35640 12152
c19813 -4290 -7504
c4715 -61380 21224
c6848 21186 14672
c4116 2112 -56392
c136 40524 8120
c2893 50952 54992
c49974 8250 -26152
c3429 -42834 -17080
c13399 35178 -1456
c4793 -30690 50456
c168 -41646 -15568
c23321 -25278 54992
c48989 12540 10640
c34535 -21054 -57400
c33037 52932 46424
c2778 -16302 25760
c1102 -36300 5096
c48229 47058 -19600
c2111 52074 -31192
c3936 -57948 -21112
c43327 -27126 49952
c41986 14718 -19096
c38035 39072 20720
c33395 27390 -48832
c1357 2244 17696
c5805 -19272 39872
c43193 29634 -22120
c20762 -22506 -16072
c13812 -9306 -37240
c6857 32406 22736
c18508 56298 32312
c7563 -11946 -11032
c3901 -13134 6608
c19261 1386 -38248
c523 49500 53984
c5324 -40524 8120
c5373 59400 27776
c12888 -10230 54992
c25975 -18810 -13552
c30593 32472 45920
c9173 -18546 -11032
c1494 -21450 36344
c33866 28182 33320
c27745 -51414 -28168
c5212 55176 -45304
c16358 -43098 -4984
c19175 14190 48440
c8996 58806 -9520
c1203 -32142 11648
c7134 41316 47936
c1463 32208 45416
c4849 6336 22232
c6953 14322 -17584
c565 54582 -9520
c4822 -57948 12656
c2648 2838 -9520
c34699 -32670 -40768
c2320 660 24752
c3382 31152 24248
c9618 -22968 33320
c214 -5478 -59416
c19681 -3696 -21616
c13945 -30096 28784
c16609 47256 11144
c9108 -17754 -32200
c29046 43890 -56392
c2947 -4686 58016
c45614 -33198 7616
c42507 -40854 -56392
c28799 -21450 32816
c13916 -132 54488
c2884 40920 34328
c24671 -36102 -13048
c42233 -22110 -38248
c130 -55902 -4480
c10062 -19536 -27664
c7634 28182 -26656
c3552 -28578 -13552
c12953 -8316 1568
c7091 -7920 -21616
c12565 54450 25760
c33231 9966 26264
c1252 20658 18704
c3079 17688 -5992
c1469 -24882 53984
c3578 -25542 37352
c42326 -24420 -54880
c14890 39402 37352
c727 -32736 33824
c12063 34782 -23128
c13879 -32868 -17080
c34320 33198 22232
c20523 13596 -52360
c10409 660 13160
c23479 48444 32816
c1201 51480 -14056
c15754 18810 56
c3386 44550 56504
c10549 -40920 38360
c3012 27852 50960
c1117 51942 -23128
c10963 -23892 -37240
c851 9570 -28672
c17383 -46068 56000
c785 -10692 10640
c46678 57222 -8512
c43035 3432 33824
c1805 3234 -43288
c25875 -10758 30800
c21955 -3894 4592
c36306 -1914 -55888
c389 10230 -23632
c11147 35706 -26656
c5535 13266 9632
c50889 -33726 -35728
c50026 60390 32312
c13265 11022 61544
c1412 -41976 21728
c34913 55308 41888
c5141 -54120 59024
c49953 -25278 -22624
c11008 31152 -5488
c1241 -3036 18704
c21303 45474 -20104
c1270 -23694 -58408
c158 27852 58016
c43 -11286 9632
c7427 6270 16184
c6204 -51546 36344
c14341 -39864 8624
c19601 42306 -17080
c44870 -31746 17696
c28994 -16500 -40264
c9270 -62172 29792
c193 -34122 -34720
c16924 12474 -46312
c12781 56694 -8512
c27399 -2574 4088
c28034 8910 -14560
c40195 47256 57512
c4113 42966 -1960
c1271 -66 54992
c7325 35244 12152
c2377 -10956 27776
c33081 1122 -7504
c13506 20394 17696
c15991 -35376 -55384
c35246 -53196 560
c20087 -20262 -22624
c46667 39732 -13552
c27340 47454 -22120
c2329 36432 51968
c2230 43494 -55384
c19968 -28380 -15568
c12092 59466 31304
c27534 56166 47936
c2352 -54054 -22120
c1785 -32340 -50848
c10233 31416 5096
c7998 28248 28784
c43832 -26730 -52360
c30497 -53328 42896
c28314 -17292 -42784
c835 -38808 -2464
c16335 55836 11648
c18412 21384 2072
c876 39402 34832
c32199 10692 38360
c1129 -26796 27272
c6861 11088 33824
c45941 41316 -7000
c28431 47520 -24136
c13638 -44220 -44296
c29342 31680 -32200
c10926 -6666 16688
c9496 -44154 -33712
c49918 40854 42392
c45155 -28644 -17080
c18769 27984 38360
c14790 48114 21728
c14366 31548 16688
c2046 -22176 27776
c110 4356 -18592
c151 -1848 -16072
c4895 -9042 -16072
c34891 -13860 5096
c30420 -25542 14672
c127 43164 27272
c13850 -36498 24752
c2078 -25740 20216
c13290 -16104 -23632
c45360 -13992 39368
c17837 -5478 51464
c8116 31020 3584
c1288 -43626 4088
c10661 6468 -40768
c23029 -36036 -11536
c257 -62172 -37744
c18856 -34782 -7504
c1164 46134 52976
c25123 49302 50456
c288 -48180 -44800
c10645 33924 -31192
c14618 -35442 -26656
c7485 39006 30800
c135 53526 -24136
c45802 -47784 -9520
c43220 -50160 29792
c2853 1584 58520
c36931 -51414 8120
c9719 52866 42392
c20184 -30822 16184
c46387 1848 12152
c12845 -46794 -27664
c6802 44682 -448
c42930 32472 48944
c9747 38148 2576
c30097 47652 15680
c1299 -27720 -41272
c35390 -62172 -23632
c19566 19866 56
c618 45408 27272
c20433 -54780 4592
c15888 -53856 560
c7423 45870 20216
c1937 -32340 8624
c15664 -30954 -33712
c13999 -8580 6104
c23461 35640 25760
c2378 -43296 -3976
c34144 -7194 -32704
c27372 12078 -34216
c42661 32736 -24136
c8340 -18744 -3976
c10939 -54846 -27664
c32134 -58278 -37240
c22098 -2376 -21112
c2388 20328 -17584
c21602 39666 -2968
c1864 51150 41888
c11868 -18876 -47824
c8276 33924 -16072
c39379 -46332 -24136
c38165 -37026 -28168
c1512 -46068 29288
c15507 9768 -34720
c34434 -21120 -18592
c20018 6996 -19600
c19161 36168 -28672
c14200 -48576 23744
c3306 38874 -47320
c791 6336 -39760
c3019 38412 19712
c16133 -41250 25256
c31197 -32340 -4984
c5135 -24684 22232
c7867 -23760 61544
c240 35376 -32704
c11728 -55638 -53368
c12763 -47256 8624
c5362 19338 2072
c44600 -49368 -23632
c24676 -39402 24752
c26394 -45672 36848
c16102 23958 -54376
c25371 25410 -5488
c44441 38082 56
c2484 -39996 -16576
c14779 -8052 -24640
c4138 -31350 -38752
c1877 -44418 -60928
c12456 -36432 -23632
c21399 -56892 -56896
c320 -12408 36848
c800 53328 -15568
c14158 24684 -16072
c29593 0 23240
c47017 53526 26264
c45354 19008 25760
c34681 44616 57512
c12838 -42108 30296
c11053 21120 -55888
c211 52008 -55888
c4296 -62172 43400
c3503 -25476 -9016
c33256 -55242 -60424
c19382 -51546 -12040
c46624 -49830 -31192
c9442 35310 -44800
c3103 37620 2576
c1016 49698 20720
c3740 -22638 -7504
c7771 -15774 -9016
c10338 66 31808
c45516 6270 42392
c9222 -52206 -38248
c25035 -18546 -2464
c15738 44682 -26152
c548 23826 26768
c13103 -29040 6104
c1661 41052 32816
c100 22506 8624
c14127 61446 59024
c16178 -57420 24752
c12077 -48114 11648
c18484 14388 -5992
c2832 -44154 6608
c49018 33462 -23632
c3697 17622 -36736
c11019 -10494 36344
c21061 -26862 -4984
c9088 12606 42392
c14967 18876 -13552
c45862 -20790 -29176
c43286 -7194 49952
c124 -23166 35336
c682 -15180 40880
c285 -3036 14168
c9585 13134 44912
c13453 22638 5096
c5571 -8382 47936
c23911 7392 -13048
c6632 16368 -12544
c50361 -12672 57512
c13593 8514 5096
c729 52668 -11536
c50822 55770 -19096
c41881 -59796 47432
c16722 57024 -18088
c12022 -39666 30800
c5847 462 33320
c2591 35046 -35224
c23340 -38082 -39760
c12648 -11154 18200
c45013 -3960 -52360
c8921 -14190 -8512
c23990 -31680 3080
c6799 10098 -11032
c1897 -38940 13664
c7908 58674 18704
c11036 -33330 -44800
c408 -49830 -57400
c1019 -47058 -60424
c17713 9240 26768
c1000 -34650 7616
c26389 42570 -35728
c32698 50556 -51856
c3447 -32406 -53872
c415 -6534 8120
c40053 25674 -23128
c33567 33726 -10528
c290 -3894 -4480
c255 43956 -5488
c23542 -62172 28784
c26999 25278 -37744
c9073 -59202 -57904
c27785 58410 8120
c39568 53790 -50344
c31534 -10692 33320
c637 55044 -39760
c48215 -52404 23240
c10615 -13068 32312
c22294 -14124 59024
c2218 28248 58016
c30275 16632 -24136
c9616 23496 -23632
c5525 18678 56
c2326 19998 40376
c592 -2310 16688
c8931 36630 -27160
c24287 48180 51968
c15002 52536 20216
c47417 -12606 -17584
c4912 -22836 26264
c36531 1254 27272
c8716 27390 -28168
c3345 50754 -13552
c9188 -12408 42896
c15195 46926 -2968
c12184 11682 -20608
c16728 12738 17696
c31603 -38412 35840
c13371 -45276 12152
c19329 38346 -44296
c327 60126 50456
c50718 45276 -19600
c2314 44352 31304
c44422 -48378 -10024
c5081 16632 -46816
c19492 -18414 8120
c35973 -19800 -59920
c29270 15378 -35224
c322 -57684 -21112
c10130 -39600 17192
c3287 -4092 54488
c33977 -3102 -44296
c2470 35508 -32704
c19190 15972 -43792
c5875 -35310 13160
c9199 27852 9128
c29471 6864 8120
c4591 45408 35336
c29052 38412 25760
c14518 44682 35840
c45985 -37620 -45304
c44689 -6996 -9520
c21116 39732 -32704
c30736 13794 -29176
c15470 -59598 6104
c7489 23166 -26656
c49645 2244 18704
c3032 -15972 -19096
c43660 6996 24248
c18491 -39732 -59920
c27989 -12606 -26656
c1316 -29634 21728
c5651 25146 -13048
c841 -55176 39872
c5407 41514 -45304
c31077 39864 -6496
c7910 -6138 -19600
c119 36630 -57400
c4134 -31614 31808
c2767 -44418 12656
c11256 55176 -952
c7799 -35244 45416
c1121 31020 -24640
c178 47256 -54880
c14625 56562 32816
c19435 44286 38864
c251 924 -58408
c4263 -45672 34832
c24711 -6138 22232
c8154 14190 13664
c44117 7986 30296
c4235 46794 -37744
c2293 -60192 11648
c7455 -34518 -17584
c12227 -52206 -27664
c1589 -16962 -17584
c38896 -62172 26768
c3497 -36762 -10024
c35426 48246 -19600
c13874 43890 36344
c24266 4158 11144
c21023 -45144 30296
c5709 -13596 12152
c9301 9570 48944
c8344 -13596 23240
c2210 -25278 -47320
c598 57684 -30688
c11634 34320 -53872
c39167 36696 -32704
c10854 1452 -1456
c1696 40524 16688
c543 -55044 51464
c22214 -36300 60032
c50115 17622 15176
c1386 -41646 4592
c45077 19206 -26656
c2431 6270 31808
c740 -20988 11648
c7 -47058 46424
c49966 38346 -29176
c24653 14586 -17080
c28161 38742 9128
c23764 -39336 54488
c27768 -13332 -40264
c47807 -26202 -28672
c1007 15642 -13048
c43051 6732 52976
c29263 17688 39368
c4305 -33792 -19096
c9478 34188 -11536
c45838 -13200 -3976
c2331 55110 -19600
c12876 25278 16688
c23426 -2706 44912
c24593 1122 2576
c34587 -41514 52472
c5562 -27522 1568
c38355 -10956 -53368
c10051 -21252 -44800
c8202 33264 15176
c109 38742 -49336
c47940 -39600 35840
c16636 8118 11648
c39072 45012 -16072
c7953 1254 31808
c1128 26730 -34216
c2428 -19206 22232
c5172 53790 -27160
c31071 27786 19712
c17558 46002 -36232
c766 13860 21728
c19176 49764 -38752
c4245 17952 -50344
c44984 29370 5600
c3137 -9240 -5992
c4762 19602 48440
c48309 24222 17696
c34564 56298 -19096
c464 54054 -1960
c37665 -55176 -28672
c4959 6666 -9016
c8225 -36234 52472
c107 -33858 2072
c48544 -51744 -28672
c14402 -50424 -56392
c17761 -46002 14672
c11896 17622 -18088
c11078 6864 12152
c2727 49104 -16072
c173 54846 17696
c36828 -17028 -50344
c12117 -8118 17696
c33711 44880 10136
c1315 -53922 49952
c3180 47256 -24136
c30437 48180 11648
c39414 -33330 33320
c5484 40326 34832
c639 58146 31304
c47113 1848 -21616
c43030 -50358 33320
c10108 10362 3080
c22851 47520 -4984
c604 23232 28280
c7492 32868 -36232
c48664 -48114 22232
c4640 -12276 -52360
c22233 22572 -4984
c2429 -1386 3080
c197 49698 -8512
c7173 6270 -46816
c39316 -53988 -11536
c880 -31350 27272
c4295 10230 -45808
c23345 40260 59528
c15066 -4488 -8008
c24629 -4422 30296
c22013 29898 37856
c1717 -36432 30296
c48986 -15048 26768
c20476 25806 -52360
c36216 -52800 -8008
c6758 -17820 56000
c6077 -1320 19208
c18334 8316 25760
c2168 -47124 14168
c29857 -9240 -21616
c14485 37620 -17584
c4781 12672 -21616
c6347 14454 9632
c11342 42306 -2968
c9847 44550 -42784
c27952 -15114 -20104
c3425 27126 -61432
c33145 -17226 57512
c12768 -1716 9128
c13010 -39864 -7000
c18978 -9636 -5488
c22640 -3168 -9520
c24626 -7854 6608
c6970 31350 59528
c40858 -3498 28280
c1235 -5610 14168
c31982 31944 37352
c9065 23496 -47320
c3263 -41514 -18592
c1875 -21714 16688
c16055 55770 -20608
c11847 -45672 -26656
c4202 -3498 22736
c9736 -18282 -35728
c23330 34452 28280
c48222 -5940 32816
c2987 -32274 51464
c25000 35574 30800
c2522 -20130 -26152
c1217 17358 -29176
c12671 -34122 -20608
c2487 -30822 -11536
c9947 17820 -10528
c16822 -11748 9128
c12222 3300 -47320
c751 39534 38360
c651 -27390 -47320
c989 -47190 -19096
c24657 51018 14672
c28985 53790 38360
